neighbourhood_n,number_of_reviews,minimum_nights,availability_365,room_type_n,price
15,3,1,0,0,40
1,10,2,0,0,95
17,0,5,87,1,110
78,51,2,0,1,165
26,42,5,2,0,10
20,1,1,0,0,65
12,5,3,272,1,165
6,17,8,0,1,90
21,159,3,231,1,229
8,1,2,0,1,150
21,3,2,49,0,65
59,46,2,10,1,100
1,23,2,268,1,672
28,2,2,0,1,91
5,13,2,0,1,300
4,1,2,0,1,100
63,1,3,0,1,80
21,17,2,0,1,150
15,9,15,0,1,70
6,19,2,81,1,80
21,36,2,64,0,60
8,10,1,0,0,100
129,1,4,0,1,50
45,1,1,0,1,114
1,0,1,271,0,100
2,28,3,4,0,69
7,31,2,238,1,379
2,1,5,0,1,80
8,2,2,21,1,190
21,4,2,310,0,125
35,1,1,342,0,75
6,1,7,21,0,42
12,2,1,130,1,185
20,0,5,310,0,150
15,0,6,5,1,120
4,5,2,0,0,170
51,85,2,211,0,100
2,2,1,104,1,114
30,5,5,0,0,50
28,0,1,0,0,80
142,46,3,292,0,40
7,0,3,358,1,199
53,22,1,23,1,160
49,0,1,157,0,170
30,81,5,315,1,80
6,22,2,308,0,75
12,46,3,126,0,58
81,0,3,0,0,50
8,21,2,2,1,195
52,0,7,0,1,225
139,2,1,90,0,90
2,1,3,0,0,45
2,1,3,0,1,170
20,70,1,142,1,350
1,36,1,201,1,399
44,16,1,220,0,80
152,12,2,89,0,70
21,17,3,0,0,41
30,1,2,53,0,75
12,3,4,0,1,98
25,63,1,360,0,71
2,2,6,0,0,70
15,7,4,89,1,199
2,171,2,234,0,88
15,17,1,0,1,80
31,110,2,294,1,150
29,51,3,250,0,120
24,58,6,0,1,70
11,0,2,6,1,200
26,0,14,0,0,56
6,2,2,0,1,125
6,53,5,267,1,170
7,79,1,241,0,105
16,2,3,0,0,50
2,57,10,6,0,85
173,3,2,120,1,99
113,0,1,0,0,119
28,0,6,0,1,120
6,107,1,69,0,49
6,14,1,63,1,90
24,119,2,243,1,190
6,4,1,34,0,25
13,120,2,300,1,400
12,115,3,111,0,79
26,0,1,0,0,150
6,9,2,128,0,81
33,79,5,271,1,160
6,41,2,358,0,55
1,7,1,0,1,375
19,1,3,0,0,149
30,3,1,0,0,50
76,27,2,128,1,123
26,4,3,0,1,187
20,10,2,0,0,120
2,44,2,51,0,92
2,133,3,4,1,120
103,21,2,30,0,40
15,83,3,218,1,300
21,5,3,326,1,100
133,121,1,170,1,88
20,0,4,7,1,164
5,15,1,0,1,175
202,14,5,143,1,178
20,50,3,47,1,199
142,30,4,179,0,60
44,8,2,2,0,45
12,0,5,0,0,70
85,97,1,354,0,55
29,11,2,1,0,75
6,5,5,0,1,80
15,3,1,0,1,90
25,67,2,11,0,75
2,2,3,0,0,90
15,22,1,339,0,45
21,8,2,356,0,60
21,0,2,125,0,42
43,152,1,339,1,215
46,8,5,314,0,44
7,2,2,0,1,450
6,5,2,149,1,100
12,1,5,35,0,65
11,4,5,117,0,130
13,136,2,251,1,169
28,0,2,113,1,155
28,91,1,166,0,89
15,2,2,0,1,180
12,5,1,3,1,285
12,10,2,177,0,75
12,40,4,41,1,250
15,9,2,90,1,199
11,1,4,0,1,220
8,0,2,0,1,199
25,0,1,90,0,340
43,15,3,338,0,139
103,42,1,207,0,38
10,3,1,0,1,135
12,3,1,0,1,175
1,3,2,0,0,175
1,0,1,0,1,120
2,8,3,0,0,172
70,24,2,294,1,300
71,5,1,63,0,91
18,4,2,359,0,60
15,222,1,32,1,90
35,39,2,247,0,55
19,8,1,15,1,150
3,0,3,179,0,59
5,26,15,0,1,110
30,4,2,0,0,78
84,10,1,32,0,80
7,27,2,8,1,179
51,2,4,0,0,79
6,1,1,0,1,78
21,18,1,158,0,49
13,4,4,329,0,52
21,4,2,9,1,100
39,0,2,0,1,118
10,14,3,0,1,175
28,1,1,0,1,700
3,35,1,0,1,130
2,100,1,49,0,93
36,185,1,209,1,250
19,24,1,91,0,100
90,16,1,134,0,75
21,208,1,197,1,85
3,2,1,345,0,130
27,8,4,52,1,245
34,13,2,0,1,125
12,122,2,105,1,185
26,11,7,2,0,120
28,1,2,83,1,175
12,3,7,44,1,100
56,10,4,74,0,63
94,24,1,6,0,30
18,0,1,0,1,175
10,1,3,0,1,173
4,13,4,35,1,250
49,0,7,365,1,250
59,40,2,246,0,75
25,10,2,0,0,65
49,54,4,24,0,38
6,0,15,0,0,35
46,1,1,364,0,225
43,4,2,314,1,247
2,1,1,0,0,60
1,0,3,0,0,400
24,24,3,19,1,80
3,3,3,0,1,125
14,7,2,0,0,155
79,5,4,0,1,75
4,1,3,0,1,108
21,1,1,0,0,36
12,8,1,80,0,120
6,2,5,0,0,40
7,0,1,200,0,794
8,20,4,290,1,995
21,26,2,80,0,50
1,0,3,0,1,300
9,45,2,159,1,200
2,0,7,0,0,60
8,0,5,0,1,250
6,0,3,0,1,165
45,2,5,0,1,200
6,0,14,0,0,35
6,3,14,0,0,75
14,0,2,168,1,300
9,2,3,221,1,225
19,66,1,257,1,280
12,4,2,341,0,215
7,0,1,0,1,160
34,1,5,45,1,121
21,6,2,0,1,135
54,11,3,347,0,60
6,13,2,116,1,206
49,14,1,310,0,37
5,52,1,40,0,120
79,7,1,84,0,60
28,95,5,182,1,200
12,77,1,77,1,150
56,135,2,168,1,135
2,7,1,158,1,200
1,2,4,0,1,140
71,0,1,328,0,100
54,1,1,167,0,85
111,8,14,69,1,100
8,4,3,0,1,300
9,5,4,0,0,85
18,75,2,332,0,60
7,33,1,20,1,134
52,10,5,91,1,225
53,43,1,348,0,110
6,1,2,0,0,28
24,7,5,195,1,250
3,1,5,0,1,115
133,14,1,311,0,26
194,0,5,46,1,109
126,19,2,309,1,150
1,0,3,0,1,300
7,7,1,45,0,110
19,12,3,4,1,230
21,5,1,158,0,39
6,0,1,0,0,90
20,0,3,0,1,150
3,4,1,344,2,37
25,2,1,349,0,59
9,0,1,259,0,71
2,3,3,0,1,200
13,1,10,0,1,128
123,169,1,306,1,142
12,1,15,29,1,140
6,4,1,12,0,87
33,6,2,73,1,199
12,3,2,0,1,115
38,0,5,24,1,160
16,232,2,326,1,140
6,48,1,89,1,600
6,3,2,67,1,199
12,16,7,1,1,140
29,8,1,129,0,90
12,2,3,0,0,35
21,3,1,0,0,52
2,105,2,180,0,65
28,5,3,0,1,135
28,3,6,123,1,380
13,53,4,88,1,100
103,0,3,23,0,89
19,1,1,0,1,183
2,10,1,361,1,75
9,117,6,207,0,119
2,0,3,29,0,75
7,2,7,238,0,100
9,36,1,233,0,185
1,2,1,322,0,358
6,9,2,0,0,30
12,2,7,212,0,130
12,1,7,9,1,130
24,8,14,31,0,45
1,23,2,329,0,198
5,14,5,29,1,155
11,1,2,0,1,190
49,4,6,318,0,45
8,1,14,15,0,50
25,0,4,0,0,150
76,2,2,365,0,79
2,20,3,55,1,120
12,28,1,0,0,85
125,0,2,281,1,180
26,5,1,0,1,100
176,90,3,0,0,60
8,0,1,0,1,150
12,1,1,320,1,200
15,0,14,0,0,75
28,0,3,83,0,301
8,45,2,83,0,100
43,34,3,83,0,80
2,3,7,0,1,200
19,3,1,365,0,125
9,2,3,0,1,169
7,100,7,237,1,249
12,7,3,190,1,168
3,294,2,336,0,70
25,16,1,95,0,35
2,4,3,253,1,188
46,22,1,363,0,60
38,63,2,0,1,150
20,19,1,345,0,115
14,4,3,1,1,159
30,2,1,270,0,109
24,14,3,75,1,82
19,0,1,166,1,159
171,28,2,78,0,80
6,57,2,117,0,39
4,9,3,85,1,174
45,2,2,0,1,120
103,87,3,322,1,100
71,0,1,278,0,249
159,22,2,47,1,250
152,0,2,81,1,95
15,41,2,320,0,60
28,5,5,272,0,150
9,58,1,10,0,90
6,103,2,144,1,175
52,42,4,117,1,615
45,0,2,33,1,150
90,33,1,337,0,35
29,27,3,266,1,250
113,13,4,5,0,85
11,16,1,113,1,453
6,1,1,0,0,41
12,0,3,0,0,90
20,2,5,0,1,167
14,0,1,0,0,195
39,2,2,0,1,125
56,26,3,144,0,79
12,7,2,37,1,139
2,81,3,307,0,99
21,3,2,0,1,100
31,19,1,34,0,60
37,19,2,312,0,66
16,80,2,70,1,200
6,2,2,177,1,150
41,87,2,100,1,109
28,6,1,365,2,125
15,0,3,8,1,250
7,6,2,0,0,65
56,0,2,0,0,60
12,12,1,250,1,280
16,2,6,67,1,175
20,52,1,161,1,295
28,75,1,359,0,90
1,27,7,35,0,90
21,3,2,188,0,33
14,0,1,0,0,70
49,1,5,84,1,85
28,1,1,0,0,95
2,0,5,364,0,70
83,0,1,0,0,100
19,5,2,15,1,175
21,18,4,0,0,65
16,9,2,23,1,200
4,3,7,20,1,108
6,0,2,3,0,45
6,0,1,0,0,89
49,26,2,112,0,60
1,6,2,0,1,349
4,15,5,46,1,80
21,0,1,0,0,40
21,0,1,0,0,100
15,6,1,0,0,110
44,22,1,59,0,50
6,5,2,0,1,90
7,121,2,70,0,149
2,36,2,116,0,77
44,14,1,272,0,50
3,11,2,0,1,150
32,109,1,261,1,129
11,10,2,48,1,220
21,6,14,319,0,69
6,0,2,31,0,100
19,15,1,15,1,250
12,77,2,10,1,170
126,71,3,285,1,105
6,1,1,0,0,39
81,1,2,365,2,65
124,31,2,62,1,125
51,5,2,0,0,70
71,0,1,300,0,100
11,197,1,209,1,186
103,1,1,226,0,40
112,6,1,179,1,115
8,11,6,219,0,95
39,0,1,0,0,115
21,0,3,0,0,55
43,1,1,181,1,75
1,53,1,5,0,145
27,4,3,87,1,288
6,141,2,215,1,120
68,0,1,0,0,79
60,41,1,2,0,75
7,0,2,88,0,150
2,11,1,365,0,65
14,42,2,36,1,790
31,1,1,0,0,55
103,127,1,80,0,59
4,1,2,21,0,140
8,5,1,0,0,120
13,1,3,0,1,150
43,0,7,365,0,169
25,1,4,0,0,70
12,1,1,0,0,75
14,23,1,362,0,85
6,9,1,365,2,36
13,32,4,295,0,90
11,13,1,61,1,299
98,85,2,253,1,75
17,6,1,0,0,85
23,7,1,0,0,95
1,79,2,120,0,150
12,0,2,0,0,65
56,0,3,0,0,50
1,0,1,312,0,100
21,55,2,286,0,41
28,117,5,187,1,105
83,32,2,126,0,37
30,10,2,0,1,125
6,0,7,0,0,49
19,0,1,0,0,80
8,6,2,0,1,160
23,0,4,2,1,109
2,4,1,0,1,120
46,9,1,113,0,45
13,12,3,0,1,175
12,2,6,49,1,200
16,184,1,0,0,139
79,1,7,0,1,180
8,2,2,0,0,160
34,0,5,91,0,100
21,0,3,83,0,80
1,1,2,363,0,280
63,0,2,160,1,250
13,1,3,0,1,1200
68,0,4,12,0,120
21,5,1,0,0,60
11,1,3,52,0,160
2,1,1,128,0,48
6,2,1,23,0,51
7,0,1,0,0,90
113,4,5,0,1,121
2,42,2,115,1,105
8,0,5,0,0,100
28,32,3,84,1,135
12,5,2,2,0,70
30,1,2,26,0,50
106,6,1,352,1,225
28,7,1,188,1,250
25,63,1,356,0,120
19,7,2,0,0,80
16,6,2,227,1,545
12,116,4,133,0,80
124,0,7,362,2,60
106,15,1,354,1,200
82,27,2,71,0,50
15,0,2,224,0,35
63,3,1,0,0,99
23,7,1,146,0,123
12,15,2,0,0,149
6,0,4,0,0,45
54,2,1,179,0,60
15,1,1,0,0,45
2,0,1,0,1,100
21,0,5,0,1,65
19,51,3,67,1,125
54,20,3,27,0,30
36,2,2,0,1,115
12,11,3,188,1,160
124,31,1,89,0,75
12,3,2,365,0,350
21,5,3,0,1,93
12,7,3,6,1,121
6,92,1,80,0,42
2,2,1,150,1,5000
19,1,1,0,1,180
1,8,7,0,1,200
11,1,4,0,1,500
6,0,3,135,0,45
15,1,2,157,0,75
19,1,7,0,1,70
1,0,3,21,1,275
2,266,4,150,1,90
56,6,1,342,0,45
21,0,1,0,0,120
21,80,1,57,0,50
10,398,2,182,1,169
2,32,3,1,1,90
28,10,1,365,1,1046
24,12,4,330,0,110
15,147,2,0,0,60
2,89,3,96,1,275
1,0,3,3,0,350
6,0,2,89,0,200
14,20,5,0,0,95
79,0,2,0,1,80
37,313,1,263,1,81
7,188,1,158,0,110
12,23,3,225,1,195
15,0,1,0,0,32
19,205,1,349,1,199
70,0,5,180,1,100
6,22,1,36,0,95
6,58,2,62,1,110
11,9,2,0,1,230
4,23,5,151,1,120
68,26,1,72,1,199
6,3,7,0,1,100
63,45,4,0,2,60
15,3,5,0,1,120
12,0,2,0,0,150
21,3,3,352,0,75
12,3,5,0,0,90
43,2,2,338,1,229
6,1,1,0,0,70
4,0,3,205,0,80
6,2,12,281,0,45
21,0,2,0,0,80
79,6,7,0,1,90
27,24,1,89,0,120
20,36,3,58,1,139
43,2,2,291,1,185
7,8,3,0,0,80
28,56,1,173,2,40
113,8,2,29,1,250
5,42,3,40,1,150
79,7,3,0,0,75
22,9,3,27,1,436
12,374,1,69,0,105
19,3,2,6,1,150
56,0,3,0,1,120
4,229,4,52,1,240
2,3,2,187,1,179
28,3,1,5,1,115
117,1,3,0,1,75
18,0,7,0,0,52
10,9,2,152,1,179
28,2,4,0,1,220
32,4,4,185,1,300
70,1,1,361,0,60
1,25,2,19,0,150
90,1,1,0,1,119
28,1,5,0,1,117
1,14,2,305,0,75
1,0,1,0,1,127
12,116,3,135,1,220
21,0,1,0,0,70
6,0,1,0,0,66
26,5,1,0,1,160
20,0,4,0,0,75
6,32,2,248,1,550
19,44,5,179,1,325
12,82,1,0,0,100
6,5,2,37,0,150
1,37,4,155,0,135
1,2,2,365,0,899
49,41,2,15,0,70
25,9,15,259,0,79
6,118,1,216,0,77
14,3,5,0,1,175
20,5,2,5,1,190
56,0,2,0,1,90
56,19,3,0,1,95
85,1,2,0,0,65
6,48,2,104,1,197
13,0,1,0,0,71
19,169,1,238,1,160
14,1,4,0,1,200
28,11,5,0,1,200
5,7,2,16,1,299
71,5,1,272,1,212
12,9,1,200,1,140
6,24,2,194,1,149
36,62,1,151,1,112
12,0,1,0,0,50
24,65,3,127,1,115
33,0,10,19,1,79
15,35,2,0,1,68
39,113,3,285,0,78
52,2,3,1,1,225
2,1,8,166,1,280
7,1,3,0,1,175
56,9,1,35,0,69
19,7,2,0,1,170
6,91,3,20,0,86
16,2,1,0,0,80
6,0,4,7,0,45
45,9,4,0,0,95
21,10,2,112,1,300
11,28,5,297,1,1300
39,67,2,0,0,55
1,0,1,365,0,100
4,8,4,0,1,125
8,131,1,277,1,148
45,0,3,0,0,75
8,0,1,0,0,92
33,3,3,0,0,60
2,125,2,167,0,60
21,8,1,295,0,90
19,2,4,39,0,200
57,0,3,167,1,379
15,5,3,0,1,85
209,26,1,123,0,28
34,2,1,115,0,169
81,91,1,162,0,40
6,123,4,285,1,265
4,150,4,192,0,95
14,0,1,0,1,225
79,5,10,0,1,100
2,4,1,0,0,61
8,29,3,0,1,349
43,6,2,325,1,196
23,12,3,43,1,220
6,3,2,343,2,37
21,1,6,26,1,200
6,21,3,73,0,93
6,6,1,0,1,85
31,73,2,228,1,300
79,1,15,8,1,125
22,0,1,363,2,20
97,8,4,0,1,190
90,56,1,288,1,82
63,6,1,83,1,90
15,54,2,1,1,140
25,0,3,0,1,200
22,3,7,0,0,85
62,32,2,0,0,88
111,27,2,308,1,149
22,8,3,0,0,55
12,92,2,90,1,550
127,14,2,300,1,76
6,20,2,0,0,75
22,13,5,8,1,81
18,0,4,0,0,50
6,0,7,0,0,65
8,2,3,0,1,150
22,58,3,364,0,96
82,1,2,102,1,160
155,2,2,43,1,68
29,14,1,0,0,60
2,6,3,82,0,88
19,25,4,0,1,100
19,130,7,78,0,109
191,20,4,363,1,100
19,5,1,0,0,100
21,31,2,273,0,50
29,1,1,0,0,80
52,0,7,0,1,112
52,1,2,0,0,150
20,0,2,0,1,250
12,0,2,0,0,60
19,210,1,265,1,160
2,1,3,0,0,60
12,92,2,87,0,60
30,1,1,0,1,112
6,6,1,3,0,45
37,33,1,365,0,80
69,31,2,312,1,142
64,4,4,89,1,300
14,0,5,167,1,450
8,4,5,109,1,589
23,8,2,297,1,250
13,3,5,0,1,100
56,5,2,6,0,130
4,66,1,126,0,59
21,0,2,161,1,225
4,60,2,94,1,150
12,59,2,0,1,167
50,47,1,364,0,129
98,3,2,8,0,50
2,113,2,86,1,135
6,4,7,179,1,200
121,49,3,293,1,65
23,9,3,0,1,250
12,27,2,188,1,210
6,3,1,0,0,60
28,0,6,0,0,100
4,7,1,179,2,95
6,8,7,0,0,45
7,2,3,0,1,225
27,8,5,0,1,145
6,0,2,7,1,195
10,5,2,0,0,85
8,17,2,27,1,175
154,35,1,364,0,225
86,17,4,316,0,33
19,3,1,201,0,72
26,0,1,0,1,749
6,234,3,308,1,80
117,3,3,0,0,40
68,1,1,0,1,180
1,4,1,296,1,395
21,26,1,74,0,50
193,76,1,163,0,95
54,8,1,365,2,50
79,25,3,108,0,50
30,26,2,24,0,50
43,45,5,272,0,95
12,4,1,0,0,70
2,1,1,0,0,28
20,9,2,0,0,100
129,16,1,121,0,42
23,0,2,0,0,70
14,3,1,358,0,129
5,0,5,0,1,350
15,11,2,28,0,80
103,436,1,337,0,48
3,197,1,19,2,50
12,62,5,28,1,182
2,0,10,27,1,115
100,31,4,296,1,120
73,18,3,1,0,39
6,25,1,0,0,55
25,54,2,351,1,150
38,227,4,247,1,189
51,1,3,0,0,45
22,8,4,364,0,55
15,29,3,67,0,75
1,25,5,0,1,247
2,2,14,0,1,55
8,14,3,0,1,127
49,6,3,43,0,60
22,0,1,0,0,100
21,19,3,363,0,149
7,4,1,287,0,430
43,8,4,38,1,520
27,1,7,0,1,150
12,1,7,0,0,50
21,2,1,0,0,57
8,0,9,0,1,120
28,16,2,0,2,85
15,86,1,4,0,49
68,6,3,0,0,87
14,1,6,0,1,150
23,3,7,0,1,140
46,98,1,189,0,30
87,33,3,262,1,88
12,26,7,1,1,100
7,38,2,243,0,150
12,35,2,76,0,99
9,1,2,0,0,100
20,15,2,27,0,50
6,1,1,0,0,39
12,91,1,169,1,690
27,1,7,0,1,160
19,0,1,0,1,380
1,0,1,244,1,155
12,6,2,0,0,66
19,4,3,89,1,395
53,7,3,0,1,375
39,0,2,0,2,72
31,16,2,0,0,50
56,0,5,0,0,99
52,2,2,0,0,60
7,2,2,0,0,131
4,86,4,1,1,127
25,5,1,0,0,75
6,15,4,0,1,100
12,1,1,0,0,61
6,119,1,205,0,55
1,20,1,169,1,600
6,11,2,280,1,180
44,28,7,157,0,90
12,1,2,0,1,120
56,2,7,0,1,100
6,9,2,364,0,101
8,205,1,197,0,75
13,1,2,0,1,140
20,3,2,0,1,114
14,5,4,0,1,175
37,3,1,166,0,48
20,1,3,0,1,225
19,2,1,0,0,56
77,2,13,173,1,800
11,0,1,0,0,110
19,5,2,0,1,190
13,6,5,0,1,145
6,5,2,0,1,100
12,0,2,0,1,220
19,64,5,316,0,95
5,1,1,0,1,250
15,65,1,30,0,53
43,37,3,2,1,200
9,119,2,78,1,190
20,0,1,0,0,50
34,66,1,363,1,385
54,14,1,0,1,80
30,22,1,24,0,50
12,1,1,0,0,45
27,36,5,0,1,150
103,73,1,78,1,150
12,2,1,90,0,295
6,3,5,0,1,150
7,58,2,42,0,135
6,16,1,346,2,35
63,60,2,319,1,105
2,58,3,188,1,290
76,3,1,61,1,100
21,1,1,0,0,40
54,18,1,152,0,68
43,2,5,365,0,210
12,1,5,0,0,90
2,0,5,0,0,75
34,4,1,59,0,95
25,59,2,33,0,90
19,8,1,0,0,78
19,0,1,0,0,1700
6,3,1,43,1,100
2,9,5,12,1,399
6,52,2,264,1,175
26,0,15,0,0,70
15,9,1,0,0,60
56,12,3,365,0,120
6,197,1,209,1,150
79,6,7,1,1,150
21,48,1,3,0,38
126,31,4,280,1,166
45,9,2,154,1,239
193,1,5,129,2,25
1,0,3,0,1,300
7,41,1,64,0,100
0,11,5,34,1,250
18,0,3,180,0,99
15,5,1,65,0,75
27,60,2,116,0,76
113,1,3,31,1,99
32,17,1,0,1,230
28,85,3,158,1,249
11,5,7,3,0,59
8,2,1,0,0,50
3,124,3,158,1,125
8,0,4,30,1,170
77,116,2,1,1,259
21,21,5,56,0,47
2,34,2,101,0,42
6,1,2,4,0,35
7,2,1,0,2,10
7,18,7,242,1,90
2,3,2,76,0,65
20,4,4,0,0,54
6,59,4,242,1,145
2,0,1,39,0,100
22,48,1,21,1,90
8,22,2,0,1,200
11,4,4,0,1,200
15,74,1,68,0,52
6,7,5,40,0,50
14,11,4,1,1,160
3,33,1,0,0,125
56,2,2,80,1,115
81,77,3,22,1,83
28,20,4,82,1,150
79,3,3,0,0,60
163,4,2,84,0,50
19,1,5,0,1,150
2,36,1,169,0,70
8,3,3,2,1,250
30,3,5,179,0,65
20,37,2,229,1,225
3,57,2,77,1,220
11,0,15,0,1,190
199,2,2,36,1,100
2,113,2,297,1,265
19,28,1,293,1,443
34,4,2,0,1,175
7,66,1,289,0,130
52,0,7,2,0,150
8,1,1,0,1,280
16,2,2,0,1,215
21,31,2,36,0,40
21,6,4,6,0,48
14,14,4,13,0,84
12,32,1,0,0,47
3,1,7,0,0,100
29,34,4,286,1,175
15,1,3,0,0,80
12,32,2,348,0,67
73,0,1,0,0,40
30,0,1,0,1,70
12,1,7,0,0,60
33,1,5,0,1,445
27,0,1,0,1,200
20,0,5,0,0,70
8,2,2,0,1,375
1,11,3,3,1,374
1,4,8,87,0,230
50,7,1,347,1,299
75,9,2,365,0,120
6,23,2,323,0,55
103,17,1,0,1,135
27,0,14,133,0,75
166,9,1,35,0,65
44,0,4,362,1,100
79,87,2,0,0,47
2,33,3,1,1,175
12,6,1,0,1,200
15,17,2,14,0,45
30,20,1,315,0,58
21,3,1,178,0,60
2,56,1,365,0,89
26,19,1,37,0,115
21,2,3,365,0,63
6,0,1,179,1,44
49,12,3,0,1,100
30,1,3,0,0,43
12,4,3,0,1,195
6,6,2,0,1,130
29,6,1,0,0,65
28,7,3,0,1,235
28,0,4,270,1,1100
12,19,2,297,1,199
21,9,1,60,0,50
15,4,2,325,1,175
12,2,6,95,0,38
45,6,2,0,1,140
15,32,1,0,0,85
21,4,14,129,0,50
2,30,1,218,0,94
7,79,4,211,1,180
28,76,1,281,0,100
34,0,1,0,0,85
103,61,2,302,1,145
20,107,2,269,0,109
12,2,4,0,1,125
1,0,1,336,0,450
6,2,2,103,0,96
37,3,3,0,2,20
2,78,3,55,0,66
172,0,1,344,1,5000
14,25,2,244,1,599
56,2,1,0,1,112
23,86,3,99,0,120
13,2,4,114,0,230
12,0,4,315,1,200
22,0,2,10,1,90
21,0,5,351,1,129
4,29,1,193,0,80
27,18,2,9,1,250
2,0,1,365,1,500
97,0,14,0,1,159
37,39,2,61,1,159
172,131,2,310,1,75
4,4,4,0,1,110
21,7,3,117,1,135
12,125,2,248,1,180
43,6,1,0,1,200
12,49,1,50,1,185
14,0,1,0,1,500
30,8,3,0,1,105
23,47,3,28,1,139
46,41,1,67,0,70
117,5,4,179,1,49
12,3,2,0,1,200
38,0,1,0,1,170
1,27,3,40,1,1195
197,2,1,90,0,100
108,0,2,364,0,110
81,10,2,89,1,150
6,0,2,0,0,55
4,23,2,5,0,66
2,58,3,0,1,145
2,5,1,0,0,58
39,122,2,214,1,125
3,0,5,0,1,179
4,2,3,90,0,85
12,14,2,144,1,105
25,121,3,66,1,195
8,31,5,166,1,350
9,1,2,0,1,180
13,4,7,0,1,70
79,24,1,324,0,66
20,3,2,5,0,89
12,73,3,37,1,109
1,3,7,0,1,189
2,13,3,6,0,80
21,0,7,0,0,48
6,1,4,0,1,70
12,3,2,0,1,180
113,2,2,6,0,111
6,7,2,201,1,209
6,0,2,71,1,200
12,30,15,85,1,105
6,0,1,0,1,70
12,4,15,0,0,75
12,8,4,0,0,70
3,5,3,0,1,380
129,11,1,53,2,35
21,26,5,269,1,105
31,3,1,89,0,80
21,76,3,9,1,210
1,3,15,0,0,82
19,134,1,0,0,119
7,3,3,232,1,650
23,24,6,51,1,180
6,5,5,280,1,300
6,1,1,22,0,80
27,61,1,8,0,150
52,4,5,0,0,80
23,17,10,128,0,75
20,0,14,0,1,150
19,10,6,200,0,100
1,0,1,364,0,100
73,66,3,365,1,99
3,10,6,0,1,100
6,2,2,0,0,47
4,4,1,0,1,135
2,0,3,205,1,202
6,70,4,283,1,110
73,42,1,28,1,80
24,18,5,365,0,70
25,0,1,321,0,89
12,5,10,150,1,225
24,23,3,6,1,126
3,7,5,14,1,150
81,0,1,177,0,200
56,4,5,0,2,75
12,51,5,91,1,169
1,3,7,155,1,208
21,17,4,0,0,90
12,0,1,0,0,75
12,111,5,10,0,52
24,86,2,247,1,129
30,4,5,0,0,50
6,0,3,68,0,65
12,2,3,324,1,158
20,3,3,11,1,103
5,65,2,92,1,199
15,16,2,66,0,150
18,36,3,249,0,65
12,1,5,0,1,130
14,39,3,1,1,120
19,106,1,336,0,99
24,29,2,80,1,135
28,0,5,15,1,370
12,1,6,88,1,225
2,14,2,89,0,95
25,0,4,0,1,200
24,62,3,247,0,82
24,8,2,22,0,55
12,7,3,3,1,90
6,72,4,0,0,67
7,0,3,351,0,100
12,23,5,42,0,200
28,42,1,357,1,152
6,9,7,14,1,115
38,9,1,25,0,98
10,2,4,0,1,329
95,22,1,130,1,79
39,4,3,110,1,101
12,22,3,0,1,200
28,48,5,2,1,125
19,32,2,17,1,190
19,49,1,84,0,119
2,29,5,260,1,150
21,2,7,364,0,35
21,53,2,122,1,130
8,45,1,0,0,99
19,2,3,0,1,325
30,1,2,210,1,120
1,1,2,0,1,91
28,17,7,0,1,144
22,14,2,0,1,71
28,38,1,361,0,90
3,49,2,211,1,130
19,0,14,0,0,45
64,28,1,0,0,115
19,31,3,136,1,160
12,2,2,174,0,90
46,3,1,37,0,59
22,0,3,248,0,135
21,0,2,0,0,89
22,42,3,81,0,45
37,3,3,66,0,40
51,21,1,0,1,100
21,4,1,220,0,60
12,17,2,270,1,170
8,2,2,0,1,300
8,2,3,0,1,125
8,2,5,0,1,150
19,72,5,0,1,179
27,2,6,0,0,45
29,109,3,269,1,185
39,78,1,218,0,50
198,4,2,124,1,325
30,73,2,136,0,60
12,0,6,0,1,125
19,137,1,298,0,79
1,3,3,0,0,90
23,15,2,129,1,200
49,72,1,296,0,45
1,0,1,360,0,300
111,1,2,25,0,50
8,1,1,195,1,175
7,8,1,23,2,95
33,38,3,138,1,149
20,5,1,365,0,99
79,13,3,11,1,95
6,28,5,282,0,89
23,5,1,0,0,140
18,0,7,8,1,150
31,36,2,52,0,45
39,1,7,353,0,55
28,5,5,267,0,150
7,3,3,144,1,335
43,5,2,280,0,375
1,28,2,99,1,116
15,115,2,59,0,49
28,20,1,278,0,99
19,11,4,164,1,650
6,11,2,314,0,85
37,9,1,57,0,60
19,26,3,220,0,100
20,8,2,0,1,125
28,16,2,0,0,100
30,4,5,218,0,55
7,126,3,3,0,135
31,55,3,133,1,145
1,0,4,0,0,350
25,77,4,252,1,153
12,78,4,65,1,199
28,0,14,0,1,180
2,22,2,0,0,89
19,0,3,0,1,250
4,198,1,250,1,110
28,1,7,12,1,137
77,0,7,178,1,1000
63,0,2,13,0,50
21,2,6,0,0,35
15,2,5,308,0,70
28,3,1,0,0,150
208,1,3,0,1,150
7,77,2,194,1,145
15,63,2,0,1,190
27,8,3,361,0,100
9,1,3,0,0,70
1,2,3,244,1,279
4,2,1,365,0,72
2,3,5,0,0,30
8,28,1,364,0,150
2,64,1,322,0,69
4,3,1,0,0,55
37,94,2,102,1,72
16,131,2,126,0,100
12,30,4,139,0,65
54,62,7,30,0,37
1,0,4,193,0,750
20,32,3,74,0,149
27,61,1,173,1,459
4,24,3,0,1,175
80,24,2,288,1,102
4,0,2,0,1,176
126,0,1,73,0,50
19,37,2,0,1,154
6,11,4,0,1,150
4,0,2,341,0,45
5,3,2,0,0,77
